,Gender,Minor,Ethnic,Orientation,mother_edu,father_edu,Year,International,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion,academic,stress,GPACateg,Sleep,Missing_classes,Homework,Exercise,Office_hours
767,Female,0,Others,Bisexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,0,0,1,0,1,3.76,4.5,15,10,1,4,5,4,1,5,4,1,1,1,3,2,3,2,5,1,4,4,3,5,4,1,1,5,4,5,4,4,4,"Good support system at home, club sports, internship opportunities","The professors, pretentious students, the culture of academia, how this school chooses to spend taxpayer money, ",High Value,62.5,16.7,75,50,25,80,32.1428571428571,high,2,4,4,4,2
768,Male,0,Asian,Heterosexual,High school or less,Graduate or Professional Degree,Junior,0,0,1,0,1,3.8,4,30,70,4,2,5,4,2,5,4,3,1,2,2,2,3,4,4,2,4,3,3,5,2,4,4,4,3,5,4,4,4,"Knowing faculty at the UCLA medical school, not having to worry about expesnes.","Being out of state (from Arizona), not knowing local people. Not having a car to get to places for health volunteering or leisure. Not having pre-health advisors right from the beginning of freshman year.",Average Value,56.3,16.7,58.3,56.3,58.3,72.5,46.4285714285714,high,4,2,4,4,2
769,Female,0,Calcasian,Bisexual,High school or less,High school or less,Junior,0,0,1,1,1,2.87,4.17,3,10,2,2,4,2,2,5,2,2,5,5,5,2,4,4,5,3,5,1,2,5,3,3,4,5,4,4,3,2,5,"The support of my friends here and back home, tutors","Impostor syndrome, anxiety",Average Value,28.1,100,55.6,87.5,58.3,57.5,89.2857142857143,low,2,2,4,2,2
770,Female,0,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,0,1,0,1,1,2.9,4.5,4,6,3,3,4,3,2,4,3,1,5,3,2,2,4,4,5,2,3,1,2,4,5,3,5,3,2,5,2,3,4,Having a support system and understanding the things that make me happy,the competitive nature of the school and students,Average Value,31.3,58.3,44.4,68.8,83.3,47.5,75,low,3,3,4,3,2
771,Female,1,Asian,Bisexual,Two-year College,Two-year College,Junior,0,0,0,0,1,3.67,4.3,40,10,1,5,3,2,2,5,4,4,4,3,5,3,4,4,5,5,5,4,4,3,4,3,4,2,3,5,1,2,3,friends?,"severe depression, suicidal tendencies, anxiety, coping with sexual and childhood trauma, trying to balance school -- is it okay for me to rest? when i need to move forward? how to recalibrate with resetting?",Average Value,43.8,75,25,81.3,66.7,52.5,78.5714285714286,high,2,4,3,2,2
772,Male,0,Asian,Heterosexual,High school or less,High school or less,Sophomore,0,0,1,1,1,2.98,3.71,5,10,4,2,5,4,2,4,2,3,5,4,5,3,3,3,4,1,1,4,4,5,1,1,2,4,4,5,5,5,5,"Some factors that have helped me succeed academically is actually finding a specific location to study and having study groups. For socially, just be open and be willing to meet people from different ethnicity and cultural background. For my emotions, I would either listen to music or write down thoughts. Talking to a friend or a counselor would definitely help as well. ",Procrastinating and waiting till the end. I tend to have a habit of socializing first before doing my academic work. ,Average Value,62.5,91.7,88.9,25,8.3,82.5,67.8571428571429,low,4,2,4,4,2
773,Female,1,Asian,Heterosexual,Four-year College,High school or less,Junior,0,0,0,0,1,3.83,4.5,10,5,3,2,5,4,4,5,5,2,4,4,4,2,2,2,4,2,4,4,5,4,4,4,5,4,4,5,4,4,4,"Being on good terms with roommates and classmates definitely help. I think generally most people are really easy to get along with and my roommates and people I've met at office hours and in clubs have become some of my closest friends here. As UCLA students overall, we have a lot of common ground.","External factors are really hard to control. Recently things happening at home have made focusing on academics and life at UCLA a little hard. In addition, it's sometimes hard to feel engaged in large lecture halls, especially in many of the science pre-reqs here. I studied abroad over the summer and I loved feeling like an actual student in a classroom again rather than just a number. We had really small classes (15 students max) and they were discussion based. People were actually interested in sharing their perspectives and thoughts and I loved being in a more dynamic environment. Meanwhile, I feel like the large lecture styles here discourage engagement just because it's easier to get distracted and such. Discussion sections help but I feel most people are still as disengaged as in lecture. :(",High Value,75,75,50,50,83.3,82.5,64.2857142857143,high,3,2,4,4,4
774,Male,0,Others,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,1,3.2,4,5,10,4,1,5,5,2,4,5,1,2,2,2,5,5,5,4,1,3,4,4,4,1,1,4,4,4,5,4,4,4,"having a strong base of support has helped me immensely. whenever I experience large amounts of stress, what reassures me is that my family says they value my mental health over anything else, so that as long as I try my best that's all that matters, and everything else will fall into place when the time is right.","I've had multiple surgeries while at UCLA, as well as personal issue that are were hard to ignore ",High Value,53.1,25,66.7,37.5,25,80,60.7142857142857,low,4,2,4,4,2
775,Female,0,Calcasian,Heterosexual,Four-year College,Four-year College,Junior,0,0,1,0,1,3.6,3.9,0,7,3,2,5,3,2,3,4,2,2,2,4,2,5,4,4,2,3,4,4,4,2,2,4,4,1,4,4,4,4,"finding a great community in my Christian club, having friends that support me, prioritizing academics but leaving room for fun",hyper competitive atmosphere,Low Value,53.1,41.7,66.7,43.8,41.7,67.5,64.2857142857143,high,3,2,4,3,2
776,Female,1,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,0,0,0,1,1,3.7,4.65,6,1,3,3,5,2,2,4,3,2,5,5,4,2,2,3,4,3,3,3,3,2,3,3,5,3,3,5,3,4,2,"the academic support from PEERS supplemental workshops, which made me learn in collaboration with my peers, which i would not have done on my own; AAP peer learning which helped me stay on track with material and not get behind; my job with BruinCorps helped me stick with my values and it provided me with peers who were supportive; CCM surrounded me with peers with similar desire to serve underserved communities","setup of discussions, where it was hard to participate because I wasn't as fast to formulate my thoughts as my peers; not feeling comfortable enough to go to office hours because I didn't feel like I could relate to professor",Average Value,50,91.7,44.4,56.3,66.7,52.5,75,high,3,3,4,2,2
777,Male,0,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,0,0,1,0,1,3.84,4.29,10,4,4,2,5,3,3,4,4,1,1,2,3,1,3,2,4,3,4,3,3,4,2,1,5,3,4,4,4,4,4,Advice from mentors. Starting a job at the undergraduate writing center. joining clubs like the ski and snowboard team.,lack of access to good college and future counseling. My advisors are hard to get appointments with and aren't that knowledgable about things I care about. Also I really really wish I had more opportunities to interact meaningfully with professors.,Average Value,59.4,25,61.1,62.5,41.7,67.5,46.4285714285714,high,4,2,4,3,3
778,Female,1,Calcasian,Bisexual,Two-year College,Four-year College,Junior,0,0,1,0,0,4,4.5,10,8,2,3,5,1,2,5,2,1,4,2,5,4,4,2,5,4,5,2,2,4,1,2,5,4,4,5,5,4,5,"For me, it was joining clubs that helped me build a community. Because UCLA is so large, finding a way to make the school feel a bit smaller. I don't think I would be able to thrive if it weren't for a small community. ","I don't think it's easy to find ways to find more professional help for  things. A lot of my support is based on advice from friends, not actual adult counselors.",High Value,40.6,66.7,55.6,87.5,41.7,67.5,71.4285714285714,high,2,3,4,2,2
779,Female,0,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,0,0,0,1,1,3.334,4.6,30,5,3,3,5,2,2,5,1,1,5,4,3,2,3,3,2,1,1,3,4,3,2,4,4,3,1,4,4,2,2,"Factors that have helped me succeed thus far include: PEERS, AAP,  PLFs, and my family. Academically plfs have aided me significantly; I saw my exams grades increase after I began enrolling in sessions.","First of all, my background in certain subjects has affected my success. Coming from a low socioeconomic background I did not receive the same education as other students. This was very evident when I began any series courses. Additionally, my mom's health has been getting worse and the guilt of being away from her truly affects my progress. ",Average Value,46.9,75,61.1,18.8,58.3,42.5,60.7142857142857,low,3,3,4,2,2
780,Female,0,Others,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,0,0,1,0,1,3.6,4,10,10,5,4,1,5,4,1,1,5,2,2,1,2,1,3,1,2,3,1,1,1,2,2,1,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7.5,14.2857142857143,high,4,4,2,4,4
781,Male,1,Calcasian,Bisexual,Four-year College,Four-year College,Junior,0,0,1,0,1,3.682,4.5,6,6,2,1,5,2,2,5,4,2,2,4,4,2,4,4,5,2,5,4,2,5,2,2,2,2,4,4,4,2,4,PEERS and the friends I made there,The need to work while going to school full-time,Average Value,43.8,58.3,61.1,62.5,25,62.5,64.2857142857143,high,2,2,4,2,2
782,Male,0,Asian,Heterosexual,High school or less,High school or less,Sophomore,0,0,1,1,1,3.5,3.8,7,3,4,2,5,5,2,5,4,2,4,5,5,4,4,4,4,2,2,4,4,4,3,1,3,3,4,5,2,4,4,NA,NA,High Value,56.3,91.7,58.3,37.5,33.3,70,78.5714285714286,low,4,2,4,4,2
783,Female,0,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,0,0,0,0,1,3.892,4.4,2,8,4,2,5,2,2,4,4,1,1,1,1,2,3,4,4,2,1,3,3,3,2,2,4,3,3,5,3,4,3,Support of friends and family,"procrastination, laziness, bad time management",Average Value,50,0,63.9,37.5,41.7,60,39.2857142857143,high,4,2,4,2,2
784,Male,0,Asian,Heterosexual,High school or less,High school or less,Junior,0,0,0,1,1,3.602,4.34,10,10,4,2,5,4,4,5,2,2,3,2,2,3,2,2,1,1,1,4,4,5,1,1,3,5,5,5,5,5,5,"Office hours, clubs, and sports have all helped me succeed at UCLA.",n/a,High Value,78.1,33.3,88.9,6.3,16.7,87.5,28.5714285714286,high,4,2,4,4,4
785,Female,1,Latino/Hispanic,Heterosexual,High school or less,High school or less,Sophomore,0,0,1,1,1,3,4.3,6,10,2,2,4,3,1,5,2,2,5,4,3,2,4,4,4,4,2,4,3,5,3,3,4,4,3,4,5,4,5,"friends being supportive and meeting people that believe in you in an environment where you're not typically praised at all unless you do something significantly well... amazing support academic programs such as aap, peers, and more. :) essentially, people and organizations that make one feel human again. with so many students, it's hard to not feel like a number. finding communities of people like you roots you and reminds you who you are, while diverse communities allow you to see the beautiful complexity of the world and know that even though we're different, we all have similar fears and thats comforting.","so many students, not having enough time for office hours because of many students or not being able to ask a quick question after lecture because my next class is so far!",Average Value,50,75,63.9,50,58.3,72.5,75,low,2,2,4,3,2
786,Male,1,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,0,0,0,0,1,3.77,3.93,5,10,4,4,4,4,3,4,4,2,2,4,2,4,4,4,4,4,4,2,4,4,3,2,4,4,4,5,3,3,4,Being open and available to strike conversations and talk to anyone I come across during my day.,"First experiences of love and heartbreak and lacking the pathways to make sense of newfound emotions, CAPS being relatively underwhelming and ineffectual. There is a positive culture of opening up and showing your emotions, but little to no guidance about how to actually handle and function with strong feelings that are often unprecedented. Counseling/advice should help identify toxic behaviors and ways to avoid them rather than only allowing venting. Resources and opportunities are plentiful at UCLA but it's often hard to find them or build the courage/momentum to step decisively out of your comfort zone.",Average Value,46.9,41.7,47.2,75,50,67.5,60.7142857142857,high,4,4,4,4,3
787,Female,0,Latino/Hispanic,Bisexual,Four-year College,Four-year College,Senior,0,0,1,0,1,2.8,4.2,4,4,4,1,5,5,2,3,2,1,3,1,5,1,4,4,5,5,1,3,4,4,3,3,5,3,5,5,3,4,1,"CAPS, my family and my support system, Wazo connect peer support when I didn't have UCShip, meeting some solid friends my 3rd year.","Only having 1 friend for my first 2 years here, living with a toxic person for one year, barely passing my classes left me with very low self esteem",High Value,43.8,50,44.4,62.5,66.7,60,71.4285714285714,low,4,2,4,4,2
788,Female,0,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,0,0,1,1,1,2.57,3.8,3,3,2,3,4,2,1,3,2,2,4,3,4,2,5,5,2,2,4,4,2,4,2,2,4,4,4,4,4,3,4,NA,NA,Average Value,40.6,66.7,63.9,37.5,41.7,62.5,71.4285714285714,low,2,3,4,2,2
789,Female,1,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Junior,0,0,1,0,1,3.7,4.6,0,15,4,4,5,2,1,4,1,4,3,4,4,3,4,4,5,2,4,2,2,2,3,4,5,4,2,4,4,3,2,My friends have really helped me to feel successful here. ,My high school didnt really prepare me and its hard to keep up with the stress and workload of science classes,Low Value,21.9,66.7,44.4,68.8,75,40,78.5714285714286,high,4,4,4,2,2
790,Male,0,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,1,0,1,0,1,3.5,4.3,5,30,3,1,5,2,3,4,5,3,2,2,3,1,2,2,3,2,3,4,3,5,2,3,3,3,4,5,4,4,4,"Being overall a positive person, I try to enjoy everything I do, which I think has helped me in dealing with stress or any academic perils.
Meditating has also helped me out a bit. 
Being able to go home to family from time to time is also helpful, since I'm the closest with them and I don't really have any close friends here at UCLA. 
Being able to do fun activities in various clubs is a great way to de-stress. ","Having too much of a workload.
Certain times I might feel lonely, which makes me sad. 
I usually go from periods of high productivity to general laziness.
Procrastination. ",Average Value,75,33.3,66.7,37.5,41.7,77.5,35.7142857142857,low,3,2,4,2,3
791,Female,0,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,0,0,1,0,1,3.88,4.46,20,2,2,2,5,2,2,5,5,2,3,2,2,2,4,4,5,2,2,3,3,5,2,2,2,4,2,5,4,3,4,I think joining a fellowship helped boost my confidence socially. I was going through a time of not caring about my grades and lack of motivation so those people really helped give me motivation to work harder,I think the pressure to do well by my family has been overwhelming. I chose to be a pre med so I understand that choice comes with responsibilities and expectations but sometime I feel like I have to be perfect or else I won't make it,Average Value,50,33.3,75,50,25,70,53.5714285714286,high,2,2,4,2,2
792,Male,1,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,0,0,1,0,1,3.71,3.8,7,6,3,3,4,3,3,3,3,2,2,2,2,4,4,2,4,2,4,4,4,4,2,2,3,4,4,4,4,4,4,Upbringing,Dating,Average Value,59.4,25,61.1,50,33.3,72.5,42.8571428571429,high,3,3,4,3,3
793,Male,1,Calcasian,Heterosexual,High school or less,Graduate or Professional Degree,Sophomore,0,0,1,0,1,3.9,4,5,20,4,2,5,3,2,5,4,3,3,5,5,2,4,4,4,3,5,4,4,5,4,4,4,3,4,5,2,3,4,Hard work all the time. Emotional detachment is often necessary to get stuff done--just accepting the fact that you don't have time to take care of yourself and your social life is important early on.,"Sometimes I have to work until tears to get my work done at this school, because for a lot of assignments slacking off/failure is not an option and a low GPA isn't an option either. I feel like I'm always working and too drained/busy to do many social things--even exercise, and even on the weekends. 

Socially, I feel like it's extremely hard to make lasting connections here, especially as an introvert. Lower-division pre-med classes are structured in a way that you don't see people very often (or ever again) after you meet them, and the residential life programs are honestly lacking in activities that help people make lasting friendships either. That leaves clubs (or greek life) as one of the only purely social outlets, but time is so finite when considering coursework that participating in these things to the fullest extent (or even at all) is extremely challenging and leaves you feeling guilty about the work that you neglected by participating in an extracurricular event.",Average Value,56.3,83.3,38.9,62.5,75,70,78.5714285714286,high,4,2,4,3,2
